Gene	PD1-TPM_Z-ANOVA	TCGA-TPM_Z-ANOVA	PD1-TPM_Z-ANOVA-Sig	TCGA-TPM_Z-ANOVA-Sig	V1	V2
OLFML2A	0.46725672266432	0.27303023743359	0	0	 	 
OLFML2B	0.116252518039606	0.0475858542470648	0	1	 	 
OLFML3	0.261593429232382	0.989873417640319	0	0	 	 
OLIG1	0.533032184482082	0.301478133150631	0	0	 	 
OLIG2	0.793968533063196	0.359947663065994	0	0	 	 
OLMALINC	0.467554559165053	0.0476736615900548	0	1	 	 
OLR1	0.871189279970774	0.204192157225875	0	0	 	 
OMA1	0.414001737157957	0.50154954183753	0	0	 	 
OMD	0.0990457934282242	0.950926617801687	0	0	 	 
OMG	0.323352184134346	0.695892736746276	0	0	 	 
ONECUT1	0.549016050102027	0.131071925227541	0	0	 	 
ONECUT2	0.808556171663256	0.618054636045248	0	0	 	 
OOEP	0.647856754884154	0.201186595734046	0	0	 	 
OPA1	0.98703432766289	0.475826114821671	0	0	 	 
OPA3	0.391853031567003	0.161831273508405	0	0	 	 
OPALIN	0.563405733291891	0.121766413849636	0	0	 	 
OPCML	0.499435353605751	0.364073750418983	0	0	 	 
OPHN1	0.46342414105626	0.859012833233014	0	0	 	 
OPLAH	0.759737835797726	0.283412013340646	0	0	 	 
OPN1SW	0.028980876912165	0.325324574531219	0	0	 	 
OPN3	0.573218286398358	0.090780200546186	0	1	 	 
OPN4	0.791134446482421	0.186516870858577	0	0	 	 
OPRD1	0.45673491554891	0.0668675560896845	0	1	 	 
OPRK1	0.590526679666114	0.609581335747239	0	0	 	 
OPRL1	0.592223748595734	0.212675525960717	0	0	 	 
OPTN	0.343679389356481	0.273888972979859	0	0	 	 
OR10A2	0.508799626634015	0.909847571115865	0	0	 	 
OR10A4	0.494866393007016	0.420485102737846	0	0	 	 
OR10A5	0.524032535977336	0.524170306952766	0	0	 	 
OR10AD1	0.783406952958885	0.707946594097948	0	0	 	 
OR10V2P	0.646381953602376	0.676355865098336	0	0	 	 
OR13D1	0.362983098171432	0.394663694015375	0	0	 	 
OR1E1	0.873427347109007	0.224083952711003	0	0	 	 
OR1E2	0.131659572603128	0.305513136482328	0	0	 	 
OR1J4	0.708076729985194	0.627116434505558	0	0	 	 
OR1K1	0.433420664459934	0.499692167499523	0	0	 	 
OR1L4	0.608204746349227	0.504966792557748	0	0	 	 
OR1L6	0.55583510037544	0.577720727356309	0	0	 	 
OR2A1	0.456065984571625	0.280399120929038	0	0	 	 
OR2A12	0.200470738518455	0.465841485431332	0	0	 	 
OR2A14	0.79047096065962	0.337113071617002	0	0	 	 
OR2A1-AS1	0.240086067023837	0.6861213155411	0	0	 	 
OR2A2	0.644336382247505	0.43042997502797	0	0	 	 
OR2A20P	0.955564783839884	0.779098499433545	0	0	 	 
OR2A25	0.333941952439197	0.0252057209923902	0	1	 	 
OR2A4	0.0547154373436324	0.539318079531313	0	0	 	 
OR2A42	0.965159490456912	0.699214419215119	0	0	 	 
OR2A7	0.659545006559016	0.129596847452257	0	0	 	 
OR2A9P	0.342150399017182	0.389286888082062	0	0	 	 
OR2AE1	0.669249416124686	0.280229322111193	0	0	 	 
OR2AG2	0.212300687438508	0.363998143628233	0	0	 	 
OR2AT4	0.480121654357956	0.81903801204703	0	0	 	 
OR2C3	0.871019640725352	0.656006686616126	0	0	 	 
OR2D2	0.500264233392934	0.463249529607546	0	0	 	 
OR2D3	0.758398318402359	0.453993333210247	0	0	 	 
OR2H2	0.819997976930571	0.347766406957319	0	0	 	 
OR2L13	0.571013971709508	0.184306750335311	0	0	 	 
OR2L1P	0.260376309875611	0.613533238844184	0	0	 	 
OR2L2	0.0425522605669734	0.363701795537112	0	0	 	 
OR2L3	0.359414912449455	0.513336454575847	0	0	 	 
OR2L5	0.628206757259373	0.547293273902302	0	0	 	 
OR2L8	0.482492443554119	0.609595649941706	0	0	 	 
OR2M3	0.685223774159007	0.620408302409664	0	0	 	 
OR2T2	0.986256644719939	0.559918137836163	0	0	 	 
OR2T5	0.151902534514107	0.271640692007158	0	0	 	 
OR2W3	0.798419696727351	0.737511290730327	0	0	 	 
OR3A2	0.909001899497656	0.474471984026833	0	0	 	 
OR3A3	0.375547237143609	0.566045494109438	0	0	 	 
OR4F13P	0.957574422619689	0.579246559610166	0	0	 	 
OR4F15	0.931839331644593	0.494277415580489	0	0	 	 
OR4F16	0.394913753353331	0.843275040990347	0	0	 	 
OR4F17	0.132707657814861	0.599990684679912	0	0	 	 
OR4F21	0.513988097669573	0.376886963696891	0	0	 	 
OR4F29	0.394913753353331	0.843275040990347	0	0	 	 
OR4F3	0.465942038751003	0.387480044825986	0	0	 	 
OR4F4	0.757358303787721	0.624832701493582	0	0	 	 
OR4F5	0.436005528787397	0.694535817341977	0	0	 	 
OR51E1	0.0471086165611704	0.490142821832967	0	0	 	 
OR51E2	0.0390639438690755	0.438436828515993	0	0	 	 
OR51Q1	0.274793157452417	0.428690715088118	0	0	 	 
OR52B6	0.960499077411065	0.31797219083239	0	0	 	 
OR52H1	0.230153760676538	0.535998529809291	0	0	 	 
OR52I1	0.607748991226696	0.598517204015597	0	0	 	 
OR52N4	0.791884531733011	0.777044781719273	0	0	 	 
OR56B1	0.363232128984386	0.502663124864592	0	0	 	 
OR56B4	0.373765551501458	0.772246583835481	0	0	 	 
OR5J2	0.027926322426539	0.593976287606488	0	0	 	 
OR5K2	0.597646960386808	0.57414565290763	0	0	 	 
OR5P2	0.0402022896997766	0.939492026004469	0	0	 	 
OR5P3	0.0879710338547862	0.946748395282886	0	0	 	 
OR6A2	0.518719029928434	0.412800990523691	0	0	 	 
OR6V1	0.286066579521128	0.188488858985366	0	0	 	 
OR6W1P	0.681634342118332	0.756388056921633	0	0	 	 
OR7A5	0.943887594321675	0.377030575670855	0	0	 	 
OR7C1	0.551183820106634	0.421436332426668	0	0	 	 
OR7D2	0.120947316543068	0.218855007450771	0	0	 	 
OR7E12P	0.560833161084059	0.288982757458921	0	0	 	 
OR7E14P	0.459518634961627	0.903216416024588	0	0	 	 
OR7E2P	0.342365061082775	0.567473772036304	0	0	 	 
OR7E47P	0.653736514516422	0.928638429027739	0	0	 	 
OR8B2	0.46616755861511	0.539513890340021	0	0	 	 
OR8B3	0.254318549627606	0.700666913029003	0	0	 	 
OR8B8	0.623280190294866	0.762300187577915	0	0	 	 
OR8D1	0.637086399434912	0.488038532031618	0	0	 	 
OR8G1	0.154922996469132	0.511331979897802	0	0	 	 
OR8G5	0.421899409321208	0.411036892393117	0	0	 	 
OR9A2	0.439281890620091	0.916803011595313	0	0	 	 
ORAI1	0.84025576198274	0.224016612107005	0	0	 	 
ORAI2	0.838331640861485	0.22816133841148	0	0	 	 
ORAI3	0.565139092843785	0.834963270595624	0	0	 	 
ORC1	0.976432016384413	0.130850954575905	0	0	 	 
ORC2	0.480066130931493	0.290774922348874	0	0	 	 
ORC3	0.761748087462943	0.931325411025735	0	0	 	 
ORC4	0.931911853777468	0.509624876119667	0	0	 	 
ORC5	0.173125549438927	0.326179474619972	0	0	 	 
ORC6	0.942967280838627	0.34719499074048	0	0	 	 
ORM1	0.756002103724957	0.337001631745336	0	0	 	 
ORM2	0.365251806410331	0.266320315218603	0	0	 	 
ORMDL1	0.0154943059515253	0.295910903428243	0	0	 	 
ORMDL2	0.505259453059377	0.245733295644139	0	0	 	 
ORMDL3	0.503466717566364	0.623140073728817	0	0	 	 
OS9	0.729370235494631	0.904336028696683	0	0	 	 
OSBP	0.878707477653862	0.495375836744647	0	0	 	 
OSBP2	0.927389567518782	0.791727190496901	0	0	 	 
OSBPL10	0.660938554314588	0.603445878705882	0	0	 	 
OSBPL11	0.411766190005538	0.616632076590801	0	0	 	 
OSBPL1A	0.654356839499354	0.591334922921437	0	0	 	 
OSBPL2	0.28039710525398	0.915598675380465	0	0	 	 
OSBPL3	0.818996721130283	0.000944573921408567	0	1	 	 
OSBPL5	0.212021199853029	0.308340597514365	0	0	 	 
OSBPL6	0.685791866664707	0.624464279619419	0	0	 	 
OSBPL7	0.499024601934611	0.821793019819852	0	0	 	 
OSBPL8	0.308744824786845	0.749840496899689	0	0	 	 
OSBPL9	0.71135198236977	0.917803475592945	0	0	 	 
OSCAR	0.174174289653136	0.117320886390485	0	0	 	 
OSCP1	0.948157071929486	0.573256841006729	0	0	 	 
OSER1	0.915370065075247	0.529735768652368	0	0	 	 
OSGEP	0.591717584756537	0.905068907512371	0	0	 	 
OSGEPL1	0.198436126833764	0.0282308143477689	0	1	 	 
OSGIN1	0.400289996963827	0.0735755997332577	0	1	 	 
OSGIN2	0.140960286608454	0.643487006010062	0	0	 	 
OSM	0.818392327587362	0.690894110443057	0	0	 	 
OSMR	0.542403582620841	0.548448945312746	0	0	 	 
OSMR-AS1	0.300559969269568	0.217425475353596	0	0	 	 
OSR1	0.704441525963261	0.0313576458223659	0	1	 	 
OSR2	0.100006217693327	0.679443613146884	0	0	 	 
OST4	0.133661531942309	0.286255763538363	0	0	 	 
OSTC	0.0676332857711911	0.89808224410304	0	0	 	 
OSTCP1	0.543356458327839	0.51775214836671	0	0	 	 
OSTF1	0.580891421825097	0.947584231022225	0	0	 	 
OSTM1	0.768676073399692	0.657374477004848	0	0	 	 
OSTM1-AS1	0.55340635308469	0.34160668269104	0	0	 	 
OSTN-AS1	0.689110305576568	0.717471529300982	0	0	 	 
OTC	0.346088342666002	0.757721968148977	0	0	 	 
OTOA	0.150720347035986	0.788015933151633	0	0	 	 
OTOF	0.114118592981284	0.54592657819468	0	0	 	 
OTOG	0.427336093176926	0.216907000662644	0	0	 	 
OTOGL	0.691548176570084	0.321884401839221	0	0	 	 
OTOR	0.661850441819138	0.792097450169821	0	0	 	 
OTOS	0.897415854795953	0.913895025466626	0	0	 	 
OTP	0.880443771584591	0.692194209622747	0	0	 	 
OTUB1	0.51229175912317	0.824191043125256	0	0	 	 
OTUB2	0.1587467298439	0.72712327673055	0	0	 	 
OTUD1	0.398475356363764	0.312955904383954	0	0	 	 
OTUD3	0.511760896903436	0.889077025320181	0	0	 	 
OTUD4	0.619703239566469	0.61264629587408	0	0	 	 
OTUD5	0.261684576861822	0.811927305600993	0	0	 	 
OTUD6B	0.349045136949166	0.444111466556625	0	0	 	 
OTUD6B-AS1	0.876701214360362	0.972280463590304	0	0	 	 
OTUD7A	0.146631496712252	0.574771118907327	0	0	 	 
OTUD7B	0.357033427528658	0.448594647810801	0	0	 	 
OTULIN	0.373480544697002	0.938966096409388	0	0	 	 
OTX1	0.498991244162737	0.893435388638464	0	0	 	 
OVAAL	0.202478678702132	0.612877282751272	0	0	 	 
OVCA2	0.992020397738632	0.757979458402677	0	0	 	 
OVCH1	0.999443235775154	0.738494313888781	0	0	 	 
OVCH2	0.507858782399387	0.742973833901042	0	0	 	 
OVGP1	0.87929478616917	0.465474407037963	0	0	 	 
OVOL1	0.737073475983428	0.297488715704584	0	0	 	 
OVOS2	0.906423656303273	0.334727182390556	0	0	 	 
OXA1L	0.644034041555214	0.994733365972937	0	0	 	 
OXCT1	0.816765306575857	0.635046699447171	0	0	 	 
OXCT1-AS1	0.759474812685175	0.505063822049739	0	0	 	 
OXCT2	0.325483110088871	0.705065385954846	0	0	 	 
OXCT2P1	0.797539981858829	0.436908266355018	0	0	 	 
OXER1	0.838103392446764	0.429758421610638	0	0	 	 
OXGR1	0.46992097104483	0.859776573335967	0	0	 	 
OXLD1	0.944752581563692	0.738641054552778	0	0	 	 
OXNAD1	0.455832708341541	0.404496401948046	0	0	 	 
OXR1	0.184338965044505	0.783948145893737	0	0	 	 
OXSM	0.900333046290235	0.430457336966844	0	0	 	 
OXSR1	0.754504744476825	0.926039250182458	0	0	 	 
OXTR	0.242656424884427	0.0203645584813296	0	1	 	 
P2RX1	0.256025557291971	0.632494157790089	0	0	 	 
P2RX2	0.343964853977912	0.358314452825032	0	0	 	 
P2RX4	0.944358806112997	0.90616048902263	0	0	 	 
P2RX5	0.190723115162939	0.120442341088807	0	0	 	 
P2RX5-TAX1BP3	0.726036851289408	0.173677520620712	0	0	 	 
P2RX6	0.849980148946575	0.499841434882508	0	0	 	 
P2RX7	0.423135171346791	0.142201152993803	0	0	 	 
P2RY1	0.226240488528804	0.267236822161923	0	0	 	 
P2RY10	0.228753592639223	0.413297977730757	0	0	 	 
P2RY11	0.379104195846984	0.82225234818474	0	0	 	 
P2RY12	0.071877323797791	0.214836129943338	0	0	 	 
P2RY13	0.240484522280715	0.649026873769227	0	0	 	 
P2RY14	0.973990409149958	0.732413895559483	0	0	 	 
P2RY2	0.425724674800817	0.627940743622753	0	0	 	 
P2RY4	0.768162045690094	0.888742250238146	0	0	 	 
P2RY6	0.0991600156459132	0.16579602316904	0	0	 	 
P2RY8	0.179936453048147	0.9379214635572	0	0	 	 
P3H1	0.33487870297025	0.419905684365799	0	0	 	 
P3H2	0.83479467457747	0.751845164102219	0	0	 	 
P3H3	0.381631268352673	0.290474895425905	0	0	 	 
P3H4	0.284108228363009	0.686051605897191	0	0	 	 
P4HA1	0.861320446973965	0.374689278919876	0	0	 	 
P4HA2	0.65766537148435	0.283484390830987	0	0	 	 
P4HA3	0.699529119736652	0.884815181861511	0	0	 	 
P4HB	0.208514982986909	0.478279160204526	0	0	 	 
P4HTM	0.209842920728104	0.0665538835093112	0	1	 	 
PA2G4	0.772584286792796	0.659152769387431	0	0	 	 
PA2G4P4	0.49795595158857	0.277539195043969	0	0	 	 
PAAF1	0.516513492434619	0.874705204508227	0	0	 	 
PABPC1	0.380089030958552	0.898125442110231	0	0	 	 
PABPC1L	0.805537278544395	0.857736438930351	0	0	 	 
PABPC1L2A	0.53026037518626	0.778952342672831	0	0	 	 
PABPC1L2B	0.688190063511419	0.0322843238632799	0	1	 	 
PABPC3	0.602788288513577	0.676789996944944	0	0	 	 
PABPC4	0.311079448364089	0.729121722341255	0	0	 	 
PABPC4L	0.0812589903737128	0.614228449800763	0	0	 	 
PABPC5	0.19572599291496	0.763092962724851	0	0	 	 
PABPN1	0.527335762268306	0.332959207961394	0	0	 	 
PACRG	0.359169133960913	0.503033014063374	0	0	 	 
PACRG-AS3	0.969961631064258	0.80205328432982	0	0	 	 
PACRGL	0.31812293701953	0.55993874186154	0	0	 	 
PACS1	0.160217873134323	0.656466294456967	0	0	 	 
PACS2	0.845655163261682	0.473629856920261	0	0	 	 
PACSIN1	0.0412341122848746	0.864534403814242	0	0	 	 
PACSIN2	0.565113649943282	0.249734353114603	0	0	 	 
PACSIN3	0.661029776226347	0.0383271562971525	0	1	 	 
PADI1	0.508748556018297	0.685236592872705	0	0	 	 
PADI2	0.0347023325212005	0.870060402760957	0	0	 	 
PADI3	0.940109670502156	0.89216751364157	0	0	 	 
PADI4	0.765269426095889	0.153134406453843	0	0	 	 
PAEP	0.976192964668069	0.783767187272521	0	0	 	 
PAF1	0.316208727348592	0.175409245704145	0	0	 	 
PAFAH1B1	0.331738294533765	0.866876835405983	0	0	 	 
PAFAH1B2	0.339096825407717	0.777630436274058	0	0	 	 
PAFAH1B3	0.433217480876712	0.000994853793858651	0	1	 	 
PAFAH2	0.402914233756411	0.785628885167158	0	0	 	 
PAG1	0.867813999663642	0.511147747699435	0	0	 	 
PAGE1	0.129364200954459	0.527072296845619	0	0	 	 
PAGE2	0.492305016023689	0.629310603341354	0	0	 	 
PAGE2B	0.788015339583604	0.532859697686299	0	0	 	 
PAGE5	0.685235244887177	0.532387877192609	0	0	 	 
PAGR1	0.519821511166106	0.725983247673829	0	0	 	 
PAH	0.827978686724152	0.384881259776248	0	0	 	 
PAICS	0.462441674350589	0.397103784167231	0	0	 	 
PAIP1	0.384142449853886	0.336755274146417	0	0	 	 
PAIP2	0.303583773140211	0.516970259667581	0	0	 	 
PAIP2B	0.434162801143594	0.00731965285052774	0	1	 	 
PAK1	0.796953764177985	0.625939254824596	0	0	 	 
PAK1IP1	0.896581827154994	0.249303208133218	0	0	 	 
PAK2	0.59007042474291	0.693835856442636	0	0	 	 
PAK3	0.687964678379997	0.905902189442732	0	0	 	 
PAK4	0.234730203166006	0.204477869852098	0	0	 	 
PAK6	0.796892099227804	0.265929277324749	0	0	 	 
PALB2	0.694272736971671	0.27652940304669	0	0	 	 
PALD1	0.417926303052494	0.186779157408625	0	0	 	 
PALLD	0.106508128968667	0.662358174197572	0	0	 	 
PALM	0.92560352055524	0.9566941168345	0	0	 	 
PALM3	0.0315716927677565	0.189962557233492	0	0	 	 
PALMD	0.814022519192333	0.362032735440787	0	0	 	 
PAM	0.0118018082396994	0.432581262670388	0	0	 	 
PAM16	0.798873077523678	0.179727405576802	0	0	 	 
PAMR1	0.655512962591287	0.832323485316793	0	0	 	 
PAN2	0.362645369051006	0.659615850301308	0	0	 	 
PAN3	0.669499261175676	0.857007817438257	0	0	 	 
PAN3-AS1	0.940186117566407	0.750457640602606	0	0	 	 
PANK1	0.119749573902813	0.726308735681012	0	0	 	 
PANK2	0.579152603710215	0.121522894723867	0	0	 	 
PANK3	0.426977154663821	0.453897196911896	0	0	 	 
PANK4	0.492733589975067	0.660927162465903	0	0	 	 
PANO1	0.0216282977051582	0.793117453241734	0	0	 	 
PANX1	0.565138882474181	0.793293668749572	0	0	 	 
PANX2	0.791252137105452	0.141443186785616	0	0	 	 
PAOX	0.295721285635424	0.532839806737169	0	0	 	 
PAPLN	0.824011925902729	0.687977846033203	0	0	 	 
PAPOLA	0.810167752667355	0.931144149574276	0	0	 	 
PAPOLB	0.131179018775158	0.472796018400665	0	0	 	 
PAPOLG	0.907742949316476	0.496095360932084	0	0	 	 
PAPPA	0.549365071099564	0.381341244966807	0	0	 	 
PAPPA2	0.248965647271424	0.133625004481918	0	0	 	 
PAPPA-AS1	0.120248099484591	0.348628980731998	0	0	 	 
PAPSS1	0.474093117472974	0.160754633730782	0	0	 	 
PAPSS2	0.00276485476050617	0.289075903736395	1	0	 	 
PAQR3	0.677348713175248	0.431760076868825	0	0	 	 
PAQR4	0.815848828059367	0.109125757856118	0	0	 	 
PAQR5	0.997118618787192	0.93070773694988	0	0	 	 
PAQR6	0.655218871299145	0.815770081244837	0	0	 	 
PAQR7	0.958469293024469	0.951261307389938	0	0	 	 
PAQR8	0.469431040723178	0.900539563488782	0	0	 	 
PAQR9	0.844185302470554	0.550462227314959	0	0	 	 
PARD3	0.47192550621639	0.854646785519935	0	0	 	 
PARD3B	0.503097415112428	0.178462040092817	0	0	 	 
PARD6A	0.587310403170546	0.879517399331345	0	0	 	 
PARD6B	0.99052445604838	0.661887213674177	0	0	 	 
PARD6G	0.742103749518683	0.76092637758998	0	0	 	 
PARD6G-AS1	0.24340955751027	0.180189193233819	0	0	 	 
PARGP1	0.667809222300774	0.986956084894626	0	0	 	 
PARK7	0.887462174638614	0.752225715320551	0	0	 	 
PARL	0.923128211690036	0.858883465479284	0	0	 	 
PARM1	0.736979845144435	0.0220024811614332	0	1	 	 
PARN	0.784837782100346	0.470179653719322	0	0	 	 
PARP1	0.37980291264493	0.387504293240494	0	0	 	 
PARP10	0.0813920689161682	0.50362727632142	0	0	 	 
PARP11	0.487741739432365	0.946749835905672	0	0	 	 
PARP12	0.766393809439451	0.646880260262335	0	0	 	 
PARP14	0.0362115009787529	0.442639183054114	0	0	 	 
PARP15	0.157649095073472	0.65243643658018	0	0	 	 
PARP16	0.62038502525335	0.262048264744596	0	0	 	 
PARP2	0.751314152971997	0.338709327589278	0	0	 	 
PARP3	0.637501343584289	0.565147771995288	0	0	 	 
PARP4	0.556343425111977	0.957488438454865	0	0	 	 
PARP6	0.730426067687004	0.00473011204724561	0	1	 	 
PARP8	0.313456342278362	0.652585065006297	0	0	 	 
PARP9	0.19204337529222	0.372947374841281	0	0	 	 
PARPBP	0.0895641241721886	0.453856299965803	0	0	 	 
PARS2	0.918424719160985	0.400167296673547	0	0	 	 
PART1	0.667791405834641	0.223162654767179	0	0	 	 
PARVA	0.97960470385895	0.58879838696265	0	0	 	 
PARVB	0.780697041164465	0.748955141106188	0	0	 	 
PARVG	0.689229631277917	0.55630420093048	0	0	 	 
PASD1	0.266225397950273	0.460843519365521	0	0	 	 
PASK	0.534976489127547	0.805208453406581	0	0	 	 
PATL1	0.402684773617535	0.359973117648153	0	0	 	 
PATL2	0.0963601309016203	0.527144767548488	0	0	 	 
PATZ1	0.705721901478987	0.846169375374638	0	0	 	 
PAWR	0.584370533453995	0.450741932878187	0	0	 	 
PAX1	0.0734725703041215	0.778847066102822	0	0	 	 
PAX2	0.630210683858792	0.0585936602070729	0	1	 	 
PAX3	0.92705332405419	0.247402757439746	0	0	 	 
PAX5	0.543488998437142	0.550755154414288	0	0	 	 
PAX6	0.982949200851929	0.974088788463842	0	0	 	 
PAX7	0.624366561144412	0.489150942520781	0	0	 	 
PAX8	0.504414704132699	0.864214902029026	0	0	 	 
PAX8-AS1	0.337062652116804	0.883629916018206	0	0	 	 
PAX9	0.326967189545132	0.35548386056624	0	0	 	 
PAXBP1	0.180342547149299	0.535691194013857	0	0	 	 
PAXBP1-AS1	0.701552714248899	0.97764493044368	0	0	 	 
PAXIP1	0.805179589134756	0.902971240594196	0	0	 	 
PAXIP1-AS1	0.800064115251946	0.440072041979266	0	0	 	 
PAXIP1-AS2	0.844250315962175	0.801046708804092	0	0	 	 
PBDC1	0.585463990505745	0.342545217068301	0	0	 	 
PBK	0.305783692023469	0.391667180368124	0	0	 	 
PBLD	0.237209943433788	0.276338999635999	0	0	 	 
PBOV1	0.949720450803838	0.794588906911445	0	0	 	 
PBRM1	0.246951748400405	0.587899751018538	0	0	 	 
PBX1	0.461150846523696	0.914613648592635	0	0	 	 
PBX2	0.849146635572919	0.95234712118933	0	0	 	 
PBX3	0.287614016509511	0.704355343190682	0	0	 	 
PBX4	0.918773584278998	0.124411008566911	0	0	 	 
PBXIP1	0.0591527527539804	0.71606700465058	0	0	 	 
PC	0.644523474294305	0.767696851975971	0	0	 	 
PCA3	0.72833203032522	0.788306617540681	0	0	 	 
PCAT1	0.565146911482476	0.890736237899188	0	0	 	 
PCAT14	0.313139877184297	0.683311698232535	0	0	 	 
PCAT19	0.0804503206053274	0.354709096665088	0	0	 	 
PCAT6	0.361723321044176	0.14465755370534	0	0	 	 
PCAT7	0.643738613420159	0.176985544815443	0	0	 	 
PCBD1	0.25849182255805	0.437435724115172	0	0	 	 
PCBD2	0.332631940373505	0.620020333064049	0	0	 	 
PCBP1	0.237929250803924	0.243658198998534	0	0	 	 
PCBP1-AS1	0.158649362790208	0.410463170047164	0	0	 	 
PCBP2	0.0962153725924059	0.906560990382021	0	0	 	 
PCBP2-OT1	0.0821030594957331	0.535349194097112	0	0	 	 
PCBP3	0.58802004914849	0.587625373550799	0	0	 	 
PCBP4	0.298974333140419	0.565232369833943	0	0	 	 
PCCA	0.0653642993784288	0.972847086374999	0	0	 	 
PCCB	0.290488028514349	0.154234255416646	0	0	 	 
PCDH1	0.899072189399523	0.826515079325265	0	0	 	 
PCDH10	0.198933480244378	0.747101858550513	0	0	 	 
PCDH11X	0.552668045018417	0.24132159342828	0	0	 	 
PCDH11Y	0.929442909622436	0.20806526254987	0	0	 	 
PCDH12	0.083000041482552	0.0436088528751952	0	1	 	 
PCDH15	0.750114191827358	0.91422588985803	0	0	 	 
PCDH17	0.0938305760433518	0.981456973196372	0	0	 	 
PCDH18	0.147379834900228	0.734915275046364	0	0	 	 
PCDH19	0.837028816797787	0.871043810701989	0	0	 	 
PCDH20	0.228638147116767	0.669515625596965	0	0	 	 
PCDH7	0.457679049856738	0.506025627418121	0	0	 	 
PCDH8	0.800025659529231	0.0883113326676979	0	1	 	 
PCDH9	0.806700493323927	0.989906079123344	0	0	 	 
PCDHA1	0.914495658003595	0.505705359545828	0	0	 	 
PCDHA10	0.106139156995091	0.74812676540517	0	0	 	 
PCDHA11	0.804139857069559	0.67110342785941	0	0	 	 
PCDHA12	0.588276543190174	0.207635343065785	0	0	 	 
PCDHA13	0.279755942504031	0.263027708081579	0	0	 	 
PCDHA2	0.772971570256579	0.4818192673446	0	0	 	 
PCDHA3	0.529815315060237	0.410407774141414	0	0	 	 
PCDHA4	0.516980357232595	0.633365735986514	0	0	 	 
PCDHA5	0.103863674399375	0.712667615706246	0	0	 	 
PCDHA6	0.908716589336875	0.765730600487311	0	0	 	 
PCDHA7	0.0560251720393119	0.638388225564729	0	0	 	 
PCDHA8	0.948967313622148	0.862606556937536	0	0	 	 
PCDHA9	0.388564904923748	0.523419028622896	0	0	 	 
PCDHAC1	0.391861892395217	0.779168671186419	0	0	 	 
PCDHAC2	0.688903731350783	0.297906985809707	0	0	 	 
PCDHB1	0.492220433288365	0.0251361083623048	0	1	 	 
PCDHB10	0.160257570018239	0.94851463210214	0	0	 	 
PCDHB11	0.739970890608706	0.73128621214467	0	0	 	 
PCDHB12	0.779267047649283	0.720160889363607	0	0	 	 
PCDHB13	0.748363018801117	0.619617326968493	0	0	 	 
PCDHB14	0.520103764092991	0.750222368033195	0	0	 	 
PCDHB15	0.423158104089032	0.426907500385001	0	0	 	 
PCDHB16	0.896155214343254	0.737571600385005	0	0	 	 
PCDHB17P	0.836053242598172	0.537807567753345	0	0	 	 
PCDHB18P	0.331741473292461	0.537956611435461	0	0	 	 
PCDHB19P	0.114042552663331	0.308830497940989	0	0	 	 
PCDHB2	0.445351383989322	0.867160990136856	0	0	 	 
PCDHB3	0.323635666758887	0.813574660131119	0	0	 	 
PCDHB4	0.326336891328113	0.866162501353621	0	0	 	 
PCDHB5	0.702099939844649	0.371315724709898	0	0	 	 
PCDHB6	0.866640820411917	0.725904187810051	0	0	 	 
PCDHB7	0.63416868684045	0.769895633400803	0	0	 	 
PCDHB8	0.765957342828501	0.350362188710612	0	0	 	 
PCDHB9	0.754094098709615	0.516351554429764	0	0	 	 
PCDHGA1	0.904552929127701	0.344643748186246	0	0	 	 
PCDHGA10	0.666323666891838	0.137341554109055	0	0	 	 
PCDHGA11	0.525393674713312	0.577692489672407	0	0	 	 
PCDHGA12	0.0386702659666881	0.612849435734926	0	0	 	 
PCDHGA2	0.638897191072765	0.383793653871172	0	0	 	 
PCDHGA3	0.456752046131423	0.456064242340812	0	0	 	 
PCDHGA4	0.782128352185621	0.68901700292086	0	0	 	 
PCDHGA5	0.926447504031472	0.00259300242628752	0	1	 	 
PCDHGA6	0.186969815667591	0.123150818632093	0	0	 	 
PCDHGA7	0.485492805739161	0.89955413880126	0	0	 	 
PCDHGA8	0.648430454249778	0.157861328891255	0	0	 	 
PCDHGA9	0.0836044543411038	0.158797335011992	0	0	 	 
PCDHGB1	0.770883663321239	0.542021968929151	0	0	 	 
PCDHGB2	0.485324038138685	0.308369279616902	0	0	 	 
PCDHGB3	0.557257517500958	0.586692898686889	0	0	 	 
PCDHGB4	0.309079329754387	0.574606030990772	0	0	 	 
PCDHGB5	0.338295206924448	0.758011836241742	0	0	 	 
PCDHGB6	0.0676899165614303	0.239628040875195	0	0	 	 
PCDHGB7	0.551869407922897	0.614898818091508	0	0	 	 
PCDHGB8P	0.588225591500153	0.832994517504007	0	0	 	 
PCDHGC3	0.878562582220381	0.187123210104578	0	0	 	 
PCDHGC4	0.355810302888579	0.242542911805949	0	0	 	 
PCDHGC5	0.500427721719213	0.311655916151134	0	0	 	 
PCED1A	0.570131885953259	0.0299957095967649	0	1	 	 
PCED1B	0.106897982272163	0.960180205488735	0	0	 	 
PCED1B-AS1	0.541747413874751	0.987581002857402	0	0	 	 
PCF11	0.694203229807746	0.909407240597811	0	0	 	 
PCGF1	0.882732061048569	0.316493254127331	0	0	 	 
PCGF2	0.645683134457096	0.912523717667151	0	0	 	 
PCGF3	0.0982458413528911	0.701405708161291	0	0	 	 
PCGF5	0.77256292281916	0.296435768840848	0	0	 	 
PCGF6	0.154100900891664	0.452445479285832	0	0	 	 
